Spice ID                    GM [au^3/day^2]             x [au]                      y [au]                      z [au]                      vx [au/day]                 vy [au/day]                 vz [au/day]
2000667                     +9.0942944157907603E-17     +2.7193635962132157E+00     -2.3138774099792174E+00     -5.5191199262965140E-01     +4.3686420758308727E-03     +7.1282783985675193E-03     -8.0214872057131456E-04
2000124                     +8.8772708265623384E-17     +3.4552877283253308E-01     -2.2698451619537017E+00     -8.4674868126856595E-01     +1.1315204917303104E-02     +1.1317283701576654E-03     +5.1370236354803423E-04
2000163                     +8.6580000000000006E-17     -2.2236194527148858E+00     -8.7390921948575007E-01     -2.3358237899966403E-01     +2.1407612794156370E-03     -1.0254946659671043E-02     -3.5777670994136456E-03
2000568                     +8.5978021881831306E-17     -4.2387342952435397E-01     +2.3720222964620969E+00     +5.8869081604084383E-01     -1.1085619040447164E-02     +5.9177207051846825E-05     -3.5798183178380634E-03
2000735                     +8.5976202637173235E-17     -3.2717621350448560E+00     +6.5690390446120794E-01     +1.2917115657226697E+00     -3.3608388282572441E-03     -5.8650001788541168E-03     -3.3944567412514644E-03
2000058                     +8.4811739114660024E-17     +2.8029042479766324E+00     +2.2043440600091507E-01     -8.7611279239924178E-03     -6.7189959609662377E-04     +9.4579623343687812E-03     +3.2096907774642868E-03
2000078                     +8.4019062534638874E-17     -3.6381898159949572E-01     -2.5036310224237939E+00     -1.5455222423996273E+00     +8.9339279260190318E-03     -2.5572612182082300E-03     -8.4730947672398134E-04
2000195                     +8.3548198507378076E-17     -2.4435896019908376E-01     +2.3857842078688094E+00     +1.4024414637618414E+00     -1.0423040978777883E-02     -1.0436729791688784E-03     -4.2485876282683194E-04
2000079                     +8.3518243314079403E-17     -1.0604804503681518E+00     -2.5077639725194407E+00     -9.1956666731044945E-01     +8.8431388140469570E-03     -2.6238503326492459E-03     -5.7895796663925264E-04
2000322                     +8.2763495213043584E-17     -3.1344448582020501E+00     +1.2094837932938287E+00     +1.5202149209274140E-02     -3.8631810946347183E-03     -6.7309211871226064E-03     -3.1515877670987209E-03
2000362                     +8.0870792881032834E-17     -5.1488171325580945E-01     +2.0834534426367854E+00     +1.2717291080672233E+00     -1.0862278044113383E-02     -2.0304522109052510E-03     -3.8178461413536076E-04
2000464                     +8.0635184290055785E-17     -2.5813662741571894E+00     +1.5857938899603006E+00     +1.0963443841757619E+00     -6.0438987679301195E-03     -6.3281884685456383E-03     -1.3188071245328265E-03
2000072                     +7.9950510449165411E-17     +2.9434886314252708E-02     +2.3234346604172647E+00     +7.8657995788908153E-01     -1.0434081601225796E-02     +1.1648683305239534E-03     -9.9168271816263775E-05
2000365                     +7.7695552096218006E-17     -3.7121395961589781E-01     +2.4531553033780948E+00     +4.5472954999872039E-01     -1.1340113764596567E-02     -2.1080564579758470E-04     -2.8820172935290216E-04
2000454                     +7.6808847746999987E-17     +2.8333254581471157E+00     -1.5674110856656986E-01     -2.7791158666826027E-01     +1.5960164059549912E-03     +8.4402417080130555E-03     +4.5265192807176493E-03
2001021                     +7.6171409872842654E-17     +1.2148937302052398E+00     +1.5142737840175684E+00     +1.2298601162663016E-01     -1.0092009851443443E-02     +8.1993031892982782E-03     +5.0757466834441909E-03
2000049                     +7.5494816293144014E-17     -5.1479114911722124E-01     +2.3736905510264990E+00     +1.0437567230276992E+00     -1.1281282867463393E-02     +2.1574203689763991E-04     -5.6345805433342087E-04
2000424                     +7.3799853443752290E-17     -2.3756038991219968E+00     -1.8180466902736747E+00     -3.7361146612478330E-01     +5.1780214914898754E-03     -7.0768858305484848E-03     -3.6651794869162419E-03
2000099                     +7.3526620138415914E-17     +2.5948706204155325E+00     -3.6353320181820981E-01     -7.5256390082937819E-01     +4.5459906560493439E-03     +8.0242028313107679E-03     +4.5016889736338699E-03
2000043                     +7.2753938533407125E-17     -2.3407068319208718E-01     +2.3581698391045074E+00     +9.9301471229925986E-01     -9.7422030981037088E-03     -3.8633673069461477E-04     -8.0555222592998855E-04
2000535                     +7.2538616434661140E-17     +1.5585673995150859E+00     -1.8440831652153067E+00     -1.0256603879473150E+00     +8.4130679749469094E-03     +6.0682408852005100E-03     +1.6165221414392019E-03
2000025                     +7.2398415223662114E-17     +8.4777611215260640E-01     +2.4850286610165440E+00     +4.1387860792474512E-01     -8.1898404087157595E-03     +5.4957577735541691E-03     -1.2321768766583832E-03
2000739                     +7.1382433975293479E-17     -1.3623353365257884E+00     -2.0644442542187234E+00     +4.9809928352185610E-02     +8.4761479104564271E-03     -7.0899041551751741E-03     -3.1316163287518394E-03
2000363                     +6.9841945302118664E-17     +1.9288432518015344E+00     -1.4700463629011717E+00     -9.1885104736739343E-01     +6.8657699655799839E-03     +7.9414233964753955E-03     +3.1453444423403605E-03
2000516                     +6.9599999999999999E-17     +3.0206361548776806E+00     -1.7530189347874342E-01     +3.0264976756069284E-01     +2.1127380147549506E-03     +7.1755065396728133E-03     +5.2519169655140373E-03
2000599                     +6.9118774732740101E-17     +1.9485011921124320E+00     +6.3325253259824965E-01     -4.3279964025773277E-02     -1.3219846936678972E-03     +1.0739808670846200E-02     +7.9847471410956390E-03
2000304                     +6.8832710966054010E-17     -2.2038079786850782E+00     -1.3542242872566919E+00     +9.4169246307764104E-03     +7.0298407511771369E-03     -7.3443878002552466E-03     -1.7992304687381748E-03
2000082                     +6.6012607669307705E-17     -4.7352287303510793E-01     -2.6768382158216690E+00     -1.2936856039280005E+00     +8.8510143110613337E-03     -2.9518940313423654E-03     -1.6498668064301755E-03
2000465                     +6.5399257724402354E-17     -2.2000151519339148E+00     -9.2930102920479829E-01     -6.1987589645503283E-01     +6.0036187816026017E-03     -9.5721719217197881E-03     -4.1671722574791866E-03
2001036                     +6.4677672132374607E-17     -2.7125483290155263E+00     +2.3896178801514494E+00     -6.8241041972286620E-01     -6.1355985571106900E-03     -3.0040413146800939E-03     -1.7397960187960334E-03
2000604                     +6.4260399533186429E-17     +1.8653348555412903E+00     +1.4776347684627271E+00     +7.4353030675291765E-01     -7.9302556655305549E-03     +7.8264801550782196E-03     +4.2689195527957132E-03
2000431                     +6.3407783495216967E-17     -3.3674144143689606E+00     -8.4714441619563385E-01     -2.4933140315371558E-01     +3.3821863357344677E-03     -7.3840850952101196E-03     -3.1769797643407000E-03
2001171                     +6.2485687084637610E-17     -3.4076029233513987E+00     +3.7827305642793696E-01     +3.1538884205725642E-01     -2.7782080159527390E-03     -7.8899877192136238E-03     -3.0182441095027122E-03
2000053                     +6.2392433107751650E-17     +1.8012213115229256E+00     -2.2851706590895846E+00     -9.0065104136555929E-01     +6.5223858603383113E-03     +5.9675243186194304E-03     +1.7198965835792527E-03
2000389                     +6.2251018387380329E-17     -2.2570071140800074E+00     -6.7880676792742045E-01     -6.6646808303310545E-01     +3.9713189978730166E-03     -9.8551065032605606E-03     -4.0321564344702699E-03
2000598                     +6.1530641540755240E-17     +1.2169743184950366E+00     -1.9156022801873067E+00     -1.1018985532734065E+00     +8.0280786781821573E-03     +7.7972572194363217E-03     +1.4235257624800792E-03
2000569                     +6.1123219726683135E-17     +2.3417785123084878E-01     -2.8537455593494396E+00     -1.2727761111179381E+00     +8.7534440379079242E-03     +8.6262374117317066E-04     +5.7017664960365487E-04
2000760                     +5.8167921005732779E-17     -1.7713366882181941E-01     +2.3791234284182994E+00     +1.6151358756325429E+00     -1.0124992698570742E-02     -1.7304105775736290E-03     -2.4466858386993809E-03
2000112                     +5.7960397015532352E-17     +1.9290776851279250E+00     +9.1984803699922402E-01     +4.9759335291850726E-01     -4.8129086065812846E-03     +1.0095856802288410E-02     +4.6824395752785982E-03
2000369                     +5.7345815663368579E-17     -2.8287447060812676E+00     -2.2702948682871080E-03     +6.8567161488294093E-01     -9.7811184838796734E-04     -8.9137097915709517E-03     -3.4381565965931862E-03
2000336                     +5.6429999999999999E-17     -2.2453228332954786E-01     -1.8974953762134090E+00     -7.1735495853601916E-01     +1.2507276318362806E-02     -1.5942286114786087E-03     +4.9359864840020716E-04
2000063                     +5.6404017439762427E-17     +2.2671760010765252E+00     -3.3731557648799321E-01     -8.7540913136423384E-02     +3.0278456879993657E-03     +9.7188257921756414E-03     +5.4763200965951327E-03
2000442                     +5.5534656287469117E-17     -2.2133107548022748E+00     -2.9123540048346781E-02     +1.6452769085843316E-01     +3.8333901588113697E-04     -1.1221940809768287E-02     -3.9255344393938759E-03
2000115                     +5.5258241903855268E-17     +1.4024413451913109E+00     -1.7341184609474083E+00     -7.7515426752960204E-01     +7.3963570543070017E-03     +6.5849216795359749E-03     +5.2884025633910007E-03
2000415                     +5.4001214087434229E-17     -2.2688845003190385E+00     -2.7103793322405965E+00     -6.3424431287219518E-01     +5.3763093457738949E-03     -5.0058712378044587E-03     -2.3209965061826193E-03
2000338                     +5.1407683428632203E-17     -2.2561107678349059E+00     -1.6395697493593813E+00     -1.0251872818085204E+00     +6.3671311316320202E-03     -7.1189996383775635E-03     -2.6551498394898798E-03
2000329                     +5.1143093942960568E-17     +1.0476332719842898E+00     +2.2821524249302834E+00     +2.9500298444014533E-01     -9.7295650067992130E-03     +4.3444917042337744E-03     +6.4058146430157796E-04
2000060                     +5.0911367830144641E-17     -1.0787333093107754E+00     -2.3458432945919792E+00     -8.6455392507771411E-01     +8.3829845424241347E-03     -4.6483906673625425E-03     -1.5696150619391766E-03
2000593                     +5.0188993452074918E-17     -1.8188831251934829E+00     -2.2187190605664258E+00     -5.5673215646856977E-01     +5.7042466144559484E-03     -5.9832455725170597E-03     -5.0150738504964494E-03
2000752                     +4.9982048125892481E-17     +2.4953893078125748E+00     -1.4844044267818202E-01     -3.5012497513554258E-01     +4.2148374050241921E-04     +9.7474991865456693E-03     +4.2782186977296591E-03
2000077                     +4.9312955095007287E-17     -2.7027725813194037E+00     -9.9910900267592573E-01     -4.8109176475081994E-01     +2.8016968272097246E-03     -8.2740884433985251E-03     -4.0156664315512125E-03
2000287                     +4.8033737856096102E-17     -2.3288011823681671E+00     +1.9391766272532315E-01     +3.0992358652404350E-01     -1.0153361580072496E-03     -1.0809894229944109E-02     -2.8776889640913304E-03
2000778                     +4.7743547738799828E-17     -2.9721273462868640E+00     +5.6945540438462790E-02     -4.7688758970771933E-01     -1.6511329482135513E-03     -8.2049958547058318E-03     -5.8884786512937073E-03
2000044                     +4.6886407201292200E-17     -2.1301229533106403E+00     +4.0231523312256151E-01     +2.6422491473352755E-01     -3.9255617398535067E-03     -1.0891948342694307E-02     -3.9732549495183492E-03
2000177                     +4.5372886294250988E-17     -2.9562108845116666E+00     -1.5654139505429980E+00     -7.3988372929257729E-01     +4.2927299859327741E-03     -6.3054516789544561E-03     -2.8895038439823283E-03
2000075                     +4.3573746250771268E-17     -3.1208722142230823E+00     +1.3781573118547032E+00     +7.4509560143962950E-01     -3.7201510713935392E-03     -5.9038203358598006E-03     -3.2018573607138392E-03
2000172                     +4.3177157644920528E-17     +1.5720129012665185E+00     -1.2555801137079139E+00     -6.4195439544259603E-01     +8.0117897110659909E-03     +7.6999625000253704E-03     +5.6475333022968487E-03
2000914                     +4.1172682683995418E-17     -6.9927886123298755E-01     -1.7724559549612606E+00     -8.6788563750400605E-01     +1.1343187771119511E-02     -4.1867515997189436E-03     +4.1125130376445324E-03
2000224                     +3.9520590343452718E-17     +2.3574849435967007E+00     -9.2913719386193971E-01     -4.8713428736902625E-01     +4.7544462473012280E-03     +8.4440132108172528E-03     +4.7929309920272936E-03
2000485                     +3.6737960799234177E-17     +2.7411478102178233E+00     -1.2182120483300662E+00     -5.3069212571986005E-02     +2.2885023713684685E-03     +8.9984047622793800E-03     +1.7129132154426574E-03
2000337                     +3.4515074511865959E-17     +4.2994439941077922E-01     +1.7191188786447706E+00     +1.0500057338898312E+00     -1.2539047451006482E-02     +2.0076522300680943E-03     +1.0663492801042240E-03
2000111                     +3.3519192811280561E-17     +1.8406646849690227E+00     -1.9912972882766207E+00     -8.4173400907738438E-01     +7.1192387289475672E-03     +5.6708046359092859E-03     +3.3598063325463922E-03
2000547                     +2.8123577458657678E-17     -1.8054545524633416E+00     -2.7364273446451595E+00     -4.5848672118278988E-01     +7.7033935810326007E-03     -3.6422521677704177E-03     +7.2722382764131858E-05
2000118                     +2.7000759625981351E-17     +2.3116231726854322E+00     -4.4356769164168963E-01     -5.0700824269486267E-01     +1.1134830951084599E-03     +9.7581670597267078E-03     +5.2079095773847938E-03
2000113                     +2.5580213924578190E-17     -8.9530508833549749E-01     -1.9229491583861598E+00     -6.5492838853423674E-01     +1.0620281142319445E-02     -4.8072414274980000E-03     -2.6430888595202822E-03
2000347                     +2.1949122177817369E-17     -1.7404723235588313E+00     -1.4788664456802931E+00     -2.7443890050297454E-01     +6.4507775088924781E-03     -8.6437803411857674E-03     -5.3610532404398297E-03
2000584                     +2.1760595614159460E-17     +1.5562740319090711E+00     -1.0739202800615555E+00     -1.9775570478174484E-01     +5.8921977985017153E-03     +1.0551546264314206E-02     +6.3038048395550762E-03
2000198                     +2.0538576829083310E-17     +1.6087538585750720E+00     +8.9188445856348642E-01     +6.7076143345638084E-01     -6.0201629505483968E-03     +1.1390936652550386E-02     +3.8149442272350782E-03
2000591                     +2.0038393509521630E-17     +2.6897106603120831E+00     -1.2934621505211983E+00     -5.8975231329791089E-01     +5.3962149105411987E-03     +5.7697109379570774E-03     +4.6140638587570835E-03
2000432                     +1.8780122958989279E-17     +7.4976520870208196E-01     +2.4401917101816983E+00     +8.9225369283136380E-01     -8.9741635048611827E-03     +1.9995617125119600E-03     +2.9834129481514735E-03
2000623                     +1.4497976797693291E-17     -2.3499373297199919E+00     +6.9929279228320484E-01     -9.6885199271195904E-02     -3.5683379674133781E-03     -8.4261087332752893E-03     -6.1592439005452885E-03
2000132                     +1.3196141221701560E-17     -4.0737861955335325E-01     -2.2944335130787370E+00     -9.5245848463151128E-01     +8.4507863664018707E-03     -6.9032029932147984E-03     +1.7789427331621436E-03
2000585                     +1.1716991540679400E-17     +1.1661343884343298E+00     +1.9874196881827948E+00     +5.6649521295448524E-01     -1.0429384251945126E-02     +4.0985164987353889E-03     +1.1548905830773832E-03
2000433                     +9.9000011897959024E-19     -1.2041485200370792E+00     -4.1834316176203862E-01     -4.5315453149342705E-01     +3.6002783943806975E-03     -1.3289729755580054E-02     -6.9030198850884156E-03
LunarMantle                 +NaN                        -5.4147663825293180E-02     +4.2485573826608863E-01     +2.5642582726674223E+03     +2.3013404932266894E-06     -6.6002177152603970E-05     +2.2999341817950175E-01
LunarCore                   +NaN                        +2.5514083634858424E-03     +4.0937716287868259E-01     +2.5601154745041295E+03     +6.4437330867148316E-03     -5.9817995006722271E-04     +2.2968509873693774E-01
1000000001                  +NaN                        +9.9302927234542788E-05     +NaN                        +NaN                        +NaN                        +NaN                        +NaN
