Spice ID                    GM [au^3/day^2]             x [au]                      y [au]                      z [au]                      vx [au/day]                 vy [au/day]                 vz [au/day]                 
2000667                     +9.0942944157907603E-17     -2.4172754065474220E+00     -2.2947089125650746E+00     +4.5284687169114612E-01     +4.8150567935000390E-03     -7.6632423123605469E-03     -9.9169336320836733E-04     
2000124                     +8.8772708265623384E-17     -2.0264832491608109E+00     -1.2902483762103891E+00     -4.9998649397004136E-01     +6.7421020704193186E-03     -8.5358150609413201E-03     -3.1399593266051170E-03     
2000163                     +8.6580000000000006E-17     +1.9794170438782579E+00     +8.5832204874772533E-01     +2.3633918907093046E-01     -6.8160388498441646E-03     +9.4874319100007598E-03     +3.4493778593882207E-03     
2000568                     +8.5978021881831306E-17     +2.5037948258550138E+00     -7.0396548595511033E-01     +5.9708321626062644E-01     +3.8410998292429566E-04     +1.0407132763954375E-02     +3.3376901245859539E-03     
2000735                     +8.5976202637173235E-17     -2.9663720334025303E+00     -1.5025818519980458E+00     -3.3643056400606675E-01     +5.0835629865497107E-03     -4.6186952423218214E-03     -4.6079880147549433E-03     
2000058                     +8.4811739114660024E-17     +1.9751468725067372E+00     +1.8993848964528486E+00     +5.8361378538012754E-01     -7.3225378874490063E-03     +6.5249697106519325E-03     +2.4146945011175301E-03     
2000078                     +8.4019062534638874E-17     -2.2258064064799150E+00     -6.1123768563870540E-01     -5.4300918514042862E-01     +1.8754646867345504E-03     -9.9068863621790838E-03     -5.8719743208253856E-03     
2000195                     +8.3548198507378076E-17     +2.9270974077963556E+00     +1.9992717102360999E-01     +6.0605536349462613E-02     -1.0568312495157126E-03     +8.5434248496440816E-03     +5.0212988184417627E-03     
2000079                     +8.3518243314079403E-17     -8.5087275483474134E-01     -2.5579391799834084E+00     -9.3130055218505148E-01     +9.0847995989193665E-03     -1.8894737776154209E-03     -3.0519523295205003E-04     
2000322                     +8.2763495213043584E-17     +1.8201604225109827E-03     -2.5069323316044003E+00     -9.7026511168060880E-01     +1.0244398086611255E-02     +1.9424291265730869E-03     +2.2305248800178232E-03     
2000362                     +8.0870792881032834E-17     +2.0105189083676467E+00     -1.3344664214813278E+00     -9.4156637455675585E-01     +6.3157547327524037E-03     +7.6187031949723170E-03     +4.0181122802095586E-03     
2000464                     +8.0635184290055785E-17     +6.7194653753117917E-01     -2.2514301585139966E+00     -9.9337503625189705E-01     +9.9433777787960604E-03     +5.2484326560375142E-03     +1.6784060570635380E-04     
2000072                     +7.9950510449165411E-17     -6.9364282358218898E-01     +2.2943459398969797E+00     +7.4282828609400076E-01     -9.9851028603297129E-03     -2.0314971346435781E-03     -1.1613131943097443E-03     
2000365                     +7.7695552096218006E-17     -9.4210289267112179E-01     -2.9514000653090506E+00     -5.7950889361387858E-01     +8.8538082687227310E-03     -1.8885706965603801E-03     -1.4794382432754046E-04     
2000454                     +7.6808847746999987E-17     +1.2914892779981793E+00     -1.9482137565432707E+00     -1.1565339138518238E+00     +9.8043677155779489E-03     +4.0049240420374438E-03     +1.5271212468472108E-03     
2001021                     +7.6171409872842654E-17     -2.9319051406140164E+00     +2.4074269208950697E-01     +8.3761398120883435E-01     -3.6245455455492749E-03     -8.3555824724273562E-03     -1.4832017693093430E-03     
2000049                     +7.5494816293144014E-17     -3.1560747968435221E+00     -1.8407632782014864E+00     -1.0175834622060427E+00     +4.1224041391487182E-03     -6.0722015533307252E-03     -2.5089593881884391E-03     
2000424                     +7.3799853443752290E-17     +2.5593621509954310E+00     -7.2044246819697899E-01     -6.8339647221359667E-01     +2.3912670156915911E-03     +9.5576009604950319E-03     +3.4992800380121308E-03     
2000099                     +7.3526620138415914E-17     +2.4492733618893641E+00     -6.1506928562251639E-01     -8.9215406501029948E-01     +5.6984961716841304E-03     +7.8107616586987529E-03     +4.1113380841576470E-03     
2000043                     +7.2753938533407125E-17     +2.0141054045792877E+00     -3.0727880570571958E-01     +3.8121899377348598E-04     +3.5647283822586319E-03     +1.0955462995625099E-02     +4.9208022084514325E-03     
2000535                     +7.2538616434661140E-17     -2.3121443340569869E+00     +7.1336264523797122E-01     +6.1762200047968008E-01     -3.9501311751238433E-03     -9.5731005119048512E-03     -3.7533050990829534E-03     
2000025                     +7.2398415223662114E-17     +1.8666898484260792E+00     -3.2006037581286217E-01     +3.7056489145002364E-01     +4.0473013173636515E-03     +1.2788259969405996E-02     +2.0798550963254240E-03     
2000739                     +7.1382433975293479E-17     +2.5106514344813675E+00     -1.5040572861051431E+00     -8.3413457526231705E-01     +5.4283758918936892E-03     +7.5591053989921241E-03     -3.0067325238540305E-04     
2000363                     +6.9841945302118664E-17     +4.5189807240414126E-01     +2.4194768406470368E+00     +1.1287503344109773E+00     -1.0190819600996708E-02     +1.8162821381556202E-03     +1.9579020976369685E-03     
2000516                     +6.9599999999999999E-17     +3.1035538915476844E+00     +2.9699212347352610E-01     +6.3376981319891124E-01     +1.1289497921293337E-04     +7.1608524920962393E-03     +4.9762076166684913E-03     
2000599                     +6.9118774732740101E-17     -2.8916642401767092E+00     +1.2739628776160699E+00     +1.6410844615358724E+00     -4.6602177511378675E-03     -5.4942299946136560E-03     -2.7060669804504448E-03     
2000304                     +6.8832710966054010E-17     -2.7644834583022506E+00     +8.4251019439694719E-01     +3.9524870926505101E-01     -2.2487338338521416E-03     -8.5563875001629045E-03     -1.0722091357113583E-03     
2000082                     +6.6012607669307705E-17     +3.1646537294585140E+00     -5.1692123422854375E-01     -3.3007999128385818E-01     +3.7251526106357459E-04     +7.8800767414890817E-03     +3.8310186159953986E-03     
2000465                     +6.5399257724402354E-17     +3.4895106434123462E+00     +4.2772796981431871E-01     +4.7618406449764539E-01     -2.2492331075190563E-04     +7.6293704151759786E-03     +3.6873986930302228E-03     
2001036                     +6.4677672132374607E-17     -2.5021506918190193E+00     +2.4875155378906602E+00     -6.1589178086627994E-01     -6.6375463718945813E-03     -2.5135337734391652E-03     -1.8963567603207262E-03     
2000604                     +6.4260399533186429E-17     -2.4389898561912586E+00     -2.5529054785461831E+00     -1.2970229888231322E+00     +6.1464106192511804E-03     -4.4115926946253804E-03     -2.4405874445062544E-03     
2000431                     +6.3407783495216967E-17     +2.1308415965599394E+00     +1.7339827127103740E+00     +6.5645624533497404E-01     -5.6431329314689666E-03     +8.3652456026838198E-03     +3.6536873434209853E-03     
2001171                     +6.2485687084637610E-17     +2.5650450761471961E+00     -1.0710491519266669E+00     -5.5031411945392306E-01     +2.5944625230504307E-03     +9.7223254139455293E-03     +3.7573153405794789E-03     
2000053                     +6.2392433107751650E-17     -6.1951316854033978E-01     -2.8871376378940208E+00     -9.7362429117961136E-01     +8.4253005699582439E-03     -2.1607941119066174E-03     -1.2234092214636560E-03     
2000389                     +6.2251018387380329E-17     -6.8636807637443442E-01     +2.2867439085494325E+00     +9.7317525255715531E-01     -1.0062061493823538E-02     -2.6366732796031392E-03     -2.7932426145625515E-03     
2000598                     +6.1530641540755240E-17     -1.5040205334627976E+00     +1.9470254336429467E+00     +1.1743801669218519E+00     -9.6255556396527692E-03     -4.0956632211778428E-03     +5.2792543062477406E-04     
2000569                     +6.1123219726683135E-17     -3.1036644266245367E-01     -2.8473655291046445E+00     -1.2831826132481017E+00     +8.7344541655048711E-03     -8.5693895582757314E-04     -2.0295901554538524E-04     
2000760                     +5.8167921005732779E-17     +3.6746291510886957E+00     -1.1502832742007556E+00     -3.6763657525798854E-01     +2.3692513982929635E-03     +5.8939209374306561E-03     +4.3988878318207839E-03     
2000112                     +5.7960397015532352E-17     +2.1057706967299614E+00     +4.2397761986526722E-01     +2.6426054577640479E-01     -2.0860432354168693E-03     +1.1008281307288221E-02     +5.2039282415065752E-03     
2000369                     +5.7345815663368579E-17     -2.4573867561487579E+00     +1.0421829892291283E+00     +1.0262883057996905E+00     -4.9418432649080005E-03     -8.1192280517892266E-03     -2.1367246686059024E-03     
2000336                     +5.6429999999999999E-17     -6.5359606929466507E-01     -1.7948340558566456E+00     -7.1895028488253343E-01     +1.1949737114957100E-02     -3.9021134138806641E-03     -4.0126571339764992E-04     
2000063                     +5.6404017439762427E-17     -7.0700512507650470E-01     -1.7262823341485183E+00     -9.7997969501845950E-01     +1.1957522730617872E-02     -3.4634987057818286E-03     -1.4021099136150498E-03     
2000442                     +5.5534656287469117E-17     +2.4425719804666843E+00     +5.0116947010956880E-01     -1.8106322741696691E-02     -1.5993404926183663E-03     +9.8329214706277153E-03     +3.5347563663306303E-03     
2000115                     +5.5258241903855268E-17     -2.1279003632383726E+00     -1.4062636944046147E+00     -1.2306220154222656E+00     +5.7181447640076207E-03     -6.5763011014714472E-03     -2.8862865068504276E-03     
2000415                     +5.4001214087434229E-17     +2.2527485831434184E+00     -1.0121414089856232E-01     -2.9935233283095469E-01     -2.0607052641418299E-03     +1.1559037815258593E-02     +4.0958753189221098E-03     
2000338                     +5.1407683428632203E-17     -2.8990894393832249E+00     +4.7105745752678740E-01     -9.8934245078609914E-02     -1.4261519230316822E-03     -8.8555733436416467E-03     -4.3575385872114550E-03     
2000329                     +5.1143093942960568E-17     -1.4381140728290420E+00     +2.0056237095469758E+00     +2.7276594334248577E-01     -8.7200160824501792E-03     -6.4724748409384098E-03     -8.0316503309343804E-04     
2000060                     +5.0911367830144641E-17     -2.0492555866249167E+00     +5.4338567761399781E-01     +1.6787048666262991E-01     -5.0541070122801218E-03     -1.0629715375568569E-02     -3.9272898890549092E-03     
2000593                     +5.0188993452074918E-17     -4.2164044603920148E-01     -2.8743058390793301E+00     -1.3515842162230247E+00     +8.0429691060901389E-03     -7.9544195593534068E-04     -3.0914259428587395E-03     
2000752                     +4.9982048125892481E-17     +2.0533152584385137E+00     +1.2425407817411156E+00     +3.1822821520781241E-01     -6.4541114385089976E-03     +8.0441277865135104E-03     +4.2998843390374556E-03     
2000077                     +4.9312955095007287E-17     -2.6857442126392193E+00     -1.0246188722621321E+00     -4.9263247866213272E-01     +2.9009721951700584E-03     -8.2092400352587868E-03     -3.9885675376846773E-03     
2000287                     +4.8033737856096102E-17     +2.2767726620139448E+00     +6.8314936040366947E-01     -6.0648993071852848E-02     -2.7586831666747010E-03     +1.0306828540120595E-02     +3.1466496740805423E-03     
2000778                     +4.7743547738799828E-17     +2.5832730494997533E+00     +4.8544653609499983E-01     +7.4692412620490867E-01     -5.6070324878034596E-03     +8.3384125946889976E-03     +4.8118984938886073E-03     
2000044                     +4.6886407201292200E-17     -1.1764392575657898E+00     +1.5556334786838306E+00     +6.5687750050017668E-01     -1.0685925294294536E-02     -6.8258686835558071E-03     -2.0636605335220578E-03     
2000177                     +4.5372886294250988E-17     +2.0122988013995360E+00     -1.0221589681522660E+00     -4.6209451419842223E-01     +4.1043868541951320E-03     +1.0486082372722071E-02     +4.8726678489355493E-03     
2000075                     +4.3573746250771268E-17     -3.1963397963530165E+00     +1.2217425670837740E+00     +6.6301883973025133E-01     -3.1487743836981202E-03     -6.1491906370540281E-03     -3.3321163216983060E-03     
2000172                     +4.3177157644920528E-17     -2.3808261773094435E+00     -6.1934066694196865E-01     -6.2020487514833489E-01     +4.3780404252658891E-03     -8.1654953117168208E-03     -4.7555858004342541E-03     
2000914                     +4.1172682683995418E-17     +6.0274844549366779E-01     -1.8272084369254784E+00     -2.7368873292998597E-01     +1.1446361496322801E-02     +3.3196023160915944E-03     +6.4905322763119761E-03     
2000224                     +3.9520590343452718E-17     +1.3113430612994930E+00     -1.9085530351080737E+00     -1.0523335799682165E+00     +9.5279053281727144E-03     +4.7430231420545980E-03     +2.7818497956000545E-03     
2000485                     +3.6737960799234177E-17     -6.7988023445999102E-01     +2.0985533810903001E+00     +3.2935998606224093E-01     -1.1963175471337502E-02     -3.5643961449265873E-03     -1.3565529165105242E-03     
2000337                     +3.4515074511865959E-17     +2.0619426892186024E+00     -1.3213958095227889E+00     -7.8071001188383404E-01     +5.1876764389150584E-03     +7.5968206645093007E-03     +4.6730081376566961E-03     
2000111                     +3.3519192811280561E-17     -2.0607334635172703E+00     -1.3944256639440358E+00     -8.5090521019180021E-01     +5.6177562696843701E-03     -8.1263671146031002E-03     -3.5981390978702069E-03     
2000547                     +2.8123577458657678E-17     +1.6808019317682326E+00     +1.2676502454313812E+00     +2.7434257692556591E-01     -7.6445156511877645E-03     +1.0659454543638331E-02     +7.7386561082792653E-04     
2000118                     +2.7000759625981351E-17     +2.2904592574915976E+00     -6.0423463043919623E-01     -5.9382671749947613E-01     +1.9598917040163054E-03     +9.6132022069157497E-03     +5.0262023806317531E-03     
2000113                     +2.5580213924578190E-17     -8.4114742685677479E-01     +2.0424713770331309E+00     +8.3471159793474192E-01     -1.0062346832095448E-02     -4.8576575809957181E-03     -1.0420715485065135E-03     
2000347                     +2.1949122177817369E-17     -8.6076687505901583E-01     +1.9136316014341983E+00     +1.0576865776177207E+00     -1.0025056899013845E-02     -6.1386742343759624E-03     -4.9260711238495903E-04     
2000584                     +2.1760595614159460E-17     -2.4992077730773441E+00     -9.9739303032921045E-01     -9.9629901318352831E-01     +4.8996802844897009E-03     -7.1544887976649051E-03     -2.4609582135586778E-03     
2000198                     +2.0538576829083310E-17     +5.4839434535048381E-01     +1.9424387667585323E+00     +9.3259372875717850E-01     -1.0661627892124510E-02     +5.6667418249219011E-03     +5.4480596619212022E-04     
2000591                     +2.0038393509521630E-17     +3.0059765190563148E+00     -8.7162532330745524E-01     -2.7140888953252240E-01     +3.4119277156757786E-03     +6.5209970429397400E-03     +4.9186138224699512E-03     
2000432                     +1.8780122958989279E-17     +1.3561893828808789E+00     -1.3498196479793925E+00     -9.0684141422908204E-01     +9.9524162983670866E-03     +7.4218127921286585E-03     +9.1186128721445852E-04     
2000623                     +1.4497976797693291E-17     -2.4049637310159078E+00     -4.6475838756716042E-01     -8.5129723180644867E-01     +2.3425100634646536E-03     -8.7569885692491828E-03     -5.0277386641080441E-03     
2000132                     +1.3196141221701560E-17     -4.7569133134804892E-01     +1.6544900579359001E+00     +3.2000988382743478E-01     -1.1838083182491374E-02     -5.3240413551045073E-03     -7.4863052341411331E-03     
2000585                     +1.1716991540679400E-17     +1.9172937951139575E+00     +1.5402460069377100E+00     +4.4117820718273792E-01     -7.9078812282525231E-03     +7.0046424845426536E-03     +1.9788270216892345E-03     
2000433                     +9.9000011897959024E-19     +1.0571377517625615E+00     +6.5287532292817307E-01     +5.6091007755344402E-01     -1.1649465412488472E-02     +9.3077606080712357E-03     +3.1964218845168470E-03     
LunarMantle                 +NaN                        +5.1283003141185347E-03     +3.8239278420173689E-01     +1.2941670027487830E+00     +4.5737241859914332E-05     -2.1898617456729491E-06     +2.2994486018992250E-01     
LunarCore                   +NaN                        -2.4199092704068411E-03     +4.1101946488652730E-01     -4.6309468558363681E-01     -6.6183677224782439E-03     -1.0729544515900510E-03     +2.2964879652299730E-01     
1000000001                  +NaN                        -1.6266592104301078E-04     +NaN                        +NaN                        +NaN                        +NaN                        +NaN                        
